SongNumber,SongID,TrackID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year,Rock,Pop,Electronic,Jazz,Metal,RAndB,Folk,HipHop
7352,SOKYUHC12A58A79AD3,TRAJUPI128F9324529,360290,Fame_ Fortune_ And Fornication,ARZJ4MI1187B9AF5AF,33.78779,Orange County CA,-117.85311,Reel Big Fish,0.0,205.87057,2,0.0,91.463,4,0.218,Veronica Sawyer (Album),0,0,0,0,0,0,0,0,0
7354,SOJRUHL12A813557F6,TRAJUPF128F4231A2C,129267,The Warriors EP_ Vol. 2,AR65OLD1187FB5C103,,,,P.O.D.,0.0,188.94322,1,0.554,125.528,5,0.617,Ya Mama (Palm Springs Demo),0,1,0,0,0,1,0,0,0
7356,SOSFYFN12AB017AB81,TRAJUWA128F92E5B59,385499,Ekaveli,ARI6CSW1187B9AF09A,,M�engladbach Germany,,Eko Fresh,0.0,234.60526,1,0.474,167.59,4,0.353,Et kütt wie et kütt,2007,0,0,0,0,0,0,0,1
7357,SOQHYAX12CF530D50C,TRAJOPH12903CE6732,685053,Christmasville,ARNLE621187B98ECB5,41.26069,Omaha NE,-95.93995,Mannheim Steamroller,0.0,149.89016,7,0.639,154.695,4,0.297,(Everybody's Waiting For) The Man With the Bag,2008,0,0,0,0,0,0,0,0
7358,SOXSNIW12AB018681A,TRAJODO12903CD7591,679623,Big Night Music,AR37ILI1187B98E27B,51.50853,London England,-0.12574,Shriekback,0.0,297.92608,5,1.0,157.956,5,0.767,Running On The Rocks,1986,0,0,0,0,0,0,0,0
7361,SOCVOFW12A6D227200,TRAJOPN128F423BEC3,135400,Dane Cook's Tourgasm Soundtrack,ARDF8K01187FB37200,-33.86785,Sydney Australia,151.20732,Wolfmother,0.0,260.91057,2,0.582,141.769,4,0.023,Dimension,2004,1,0,0,0,1,0,0,0
7362,SOBADNN12AAF3B1F5D,TRAJOZN128F92D688E,322080,Melancholie²,AR9DO2O1187FB53637,50.97768,Germany (Erfurt Thuringia),11.02307,ColdWorld,0.0,344.68526,2,0.525,134.832,4,0.471,Schmerzensschreie,2008,0,0,0,0,1,0,0,0
7363,SOTLRMZ12A58A7DED5,TRAJOIH128F14B08F7,65479,RA,ARHBWOZ1187FB3FD53,42.83333,ITALY,12.83333,Utopia,0.0,208.14322,0,0.111,98.528,4,0.35,Magic Dragon Theatre,0,1,0,0,0,0,0,0,0
7366,SOKZFPW12A67FFB3C6,TRAJOLQ128EF346088,70128,The Ruby Suns,AR6Z6BW1187B9ACD69,,,,The Ruby Suns,0.0,70.89587,0,0.272,42.525,4,0.0,Function Of The Sun,2005,0,1,0,0,0,0,0,0
7367,SOCOLNA12A8C131D81,TRAJOWK128F4263735,282042,The Art Of Rebellion,ARNDB1X1187B990AA0,34.05349,Venice CA,-118.24532,Suicidal Tendencies,0.0,269.81832,9,0.627,164.925,4,0.0,It's Going Down,1992,1,0,0,0,1,0,0,0
7370,SOIMZSM12AB0188CB8,TRAJEYL128F931B518,355995,Darkest Light,ARZAHDN1187B9B4BED,35.8,Tennessee,-86.5,Ice,0.0,285.77914,5,0.592,111.046,4,0.739,Time Will Tell,0,0,0,0,0,0,0,0,0
7373,SOZTOSX12AC468AD34,TRAJEUV12903D15D6D,793116,Mate Tron,ARIMJFK1187FB4ED3E,,,,Luke Vibert,0.0,420.15302,0,0.572,125.008,4,0.989,Mate Tron,2007,0,0,1,0,0,0,0,0
7374,SOVOBYK12A67ADD753,TRAJEZT128E0795DF3,17220,The Road To Hell Part 2,AR3793X1187FB50CB3,54.57623,Middlesbrough England,-1.23483,Rea_ Chris,0.0,366.28853,9,0.572,131.948,4,0.04,E,1999,0,0,1,0,0,0,0,0
7375,SOJIIDB12AB017BC10,TRAJENI128F9300B02,487396,Back To The Delta,ARP5MSK1187B99A54C,34.0737,Dublin MS,-90.49217,Jimmy Burns,0.0,211.74812,0,0.605,138.755,3,0.97,Groovin' With Jimmy,0,0,0,0,0,0,0,0,0
7384,SOYGZXS12A8C13D614,TRAJQXD128F428767D,219548,Radiance,AR2CM6U1187B999EB7,52.51607,Berlin Germany,13.37698,Basic Channel,0.0,811.2322,11,0.041,71.416,5,0.948,Radiance I,1994,0,0,1,0,0,0,0,0
7385,SOSEPUJ12A8AE44C5F,TRAJQBF128F423C324,135559,4 Rosas Y Que Dios Reparta Suerte,ARQGNEN1187FB4494C,,,,Gabinete Caligari,0.0,183.87546,4,0.393,74.884,1,0.0,Caray!,0,0,1,0,0,0,0,0,0
7387,SOYVXRJ12AB017CDD6,TRAJVHI128F930EFAF,493062,Ring The Alarm (Urban Mixes),AR65K7A1187FB4DAA4,,,,Beyoncé,0.0,212.16608,9,0.5,113.812,1,1.0,Ring The Alarm,2006,0,1,1,0,0,1,0,1
7390,SOAWDUO12AB0182450,TRAJVBC128F92F76B2,483799,Kaleidoscope,ARBXBQR1187FB56FA5,,,,Bill Douglas,0.0,273.97179,5,0.681,192.819,3,0.283,Sapphire,1993,0,0,0,0,0,0,0,0
7391,SOGZANN12AB018736A,TRAJHEE12903CB937A,580619,The Basics Of Life,AR1DLF21187FB3CBF0,,,,4Him,0.0,238.49751,2,0.297,182.247,4,0.335,Freedom,0,0,0,0,0,0,0,0,0
7393,SOEAYQZ12AB0186BB1,TRAJHAH128F9314177,453776,Jerry Wallace's King Of The Mountain,ARW6LIW1187B9966CD,39.10295,Kansas City MO,-94.58306,JERRY WALLACE,0.0,180.50567,9,0.392,219.298,4,0.451,You'll Never Know,0,0,0,0,0,0,0,0,0
7398,SOHUDTL12AAFF43497,TRAJHDR128F92FA863,530863,Morgion,ARG37DA1187B9A47FF,,,,Morgion,0.0,341.68118,10,0.803,112.063,3,0.167,Basking Under a Blacksun Dawning,1997,0,0,0,0,1,0,0,0
7399,SOATZSD12A8C134212,TRAJHCS128F93192B5,497348,Georges Brassens-N 4,ARLV8S31187B988B71,46.71067,S� France,1.71819,Georges Brassens,0.0,184.76363,1,0.636,126.31,5,0.326,Auprès De Mon Arbre,1956,1,0,0,0,0,0,0,0
7402,SOCUSNQ12A8C138A86,TRAJHHJ128F4279625,160060,Bebop Moptop,AR6QQY41187B990574,56.46137,Dundee Scotland,-2.96761,Danny Wilson,0.0,167.13098,11,0.698,91.256,1,0.0,Never Gonna Be The Same,1989,0,1,0,0,0,0,0,0
7404,SOJBCMD12A6D4F68B5,TRAJHHE128F146815C,28325,King Of The Blues,ARRT66G1187FB3DDF9,32.72875,Gilmer TX,-94.94244,Freddie King,0.0,286.82404,9,0.548,134.741,4,0.0,Hide Away,1960,1,0,0,0,0,0,1,0
7406,SOVDTAP12A8C13FE3D,TRAJHEN128F92CC43E,372988,Rolling Stones Instrumental Renditions,ARANDRM1187B98B446,,,,Wild Horses,0.0,338.28526,0,1.0,111.989,4,0.92,Let It Bleed,0,0,0,0,0,0,0,0,0
7408,SODOKPF12AB01817F4,TRAJBOD128F9303DCD,446676,Self-Selected,ARNV7U61187FB54DCB,,,,Faith Yang,0.0,134.97424,10,0.452,136.984,4,0.876,Song 2,2009,0,0,0,0,0,0,0,0
7412,SOHECOV12AB018D6A2,TRAJBTZ12903CB818C,757773,It's Just The Night,AR7KA5V1187FB44E6B,,,,The Del McCoury Band,0.0,154.74893,0,0.296,177.945,4,0.19,Asheville Turnaround,0,0,0,0,0,0,0,0,0
7413,SOFFFRA12A81C2059A,TRAJBLX128F4253677,275798,The Happening,ARSZIBW1187B994053,,,,James Newton Howard,0.0,95.50322,2,0.241,88.662,3,0.875,Voices,1997,0,0,0,0,0,0,0,0
7414,SOXZNEF12A8C137AD7,TRAJBSL128F428A021,295599,RCA  Country Legends,ARZVTZN1187FB579D4,32.20049,Galloway Panola County TX,-94.35887,Jim Reeves,0.0,145.13587,4,0.722,91.318,4,0.785,I Guess I'm Crazy,1990,0,0,0,0,0,0,0,0
7417,SOCGBIR12A6D4F601E,TRAJBGL128F145C7A8,24411,Mad Mad World,ARY1VGA1187FB5A39E,56.85147,Lynn Lake Manitoba Canada,-101.04893,Tom Cochrane,0.0,320.44363,5,0.85,88.072,4,0.481,Washed Away,1992,1,0,0,0,0,0,0,0
7418,SONRBMW12AB017E52D,TRAJBRT128F9303318,398646,Only Trust Your Heart,ARC0MTS1187FB44C21,50.84838,Brussels Belgium,4.34968,Toots Thielemans,0.0,302.62812,5,0.061,68.326,1,0.729,Sophisticated Lady,1955,0,0,0,1,0,0,0,0
7419,SOPEYTA12A8C1352AB,TRAJBIZ128F4252408,251149,Angelic Harp Music,AR0JEOI1187B98B918,31.1689,Texas,-100.07715,Erik Berglund,0.0,371.87873,10,0.124,64.901,7,0.404,Angel Of Heaven's Gate,0,0,0,0,0,0,0,0,0
7421,SOQCSHQ12AB0182F0F,TRAJJMN128F9321946,457510,How About San Francisco?,AR1F3IJ1187B9980B4,,,,The Galactic Heroes,0.0,120.86812,9,0.591,187.323,1,0.0,Cherokee,2000,0,0,0,0,0,0,0,0
7423,SOQORHS12A8C13B8BD,TRAJJNB128F42A0A4F,302144,Greatest Hits,ARLAEJO1187B98DB85,,,,FU-Schnickens,0.0,276.94975,11,0.512,102.739,4,1.0,Heavenly Father,1992,0,0,0,0,0,1,0,1
7424,SOVXGLT12A6D4F952C,TRAJJBG128F148A7CA,46254,(ONe),ARZQPE11187FB40939,,,,The Panic Channel,0.0,227.99628,9,0.043,147.975,4,0.866,Awake,2006,1,0,0,0,0,0,0,0
7426,SODPMBU12A58A7B076,TRAJJCI12903CE53D7,819293,Groovalicious,ARYZV2X1187B997BE7,24.14437,California - LA,-110.3005,Chris Standring,0.0,256.49587,0,0.847,111.039,4,0.63,Fat Tuesday,2003,0,0,0,1,0,0,0,0
7428,SONCUSG12A6D4F9316,TRAJJIG128F1474EF0,35114,Super Riddim Internacional Volumen 1,ARF1E421187B9AF8C4,,,,El Gran Silencio,0.0,249.25995,3,0.05,115.005,4,0.669,Recordar Es Vivir,0,0,0,0,0,0,0,0,0
7433,SOPPIJK12A8C13EAC5,TRAJTCX128F42990AD,171954,Vena Cava,ARUUP4L1187B9B72EB,32.71568,San Diego CA,-117.16172,Diamanda Galas,0.0,191.42485,11,0.414,168.352,5,0.812,Vena Cava 8,1993,0,0,0,0,0,0,0,0
7434,SOKJCDI12A81C22EB0,TRAJTOI128F9335EEC,465292,Concept Of Life,ARVUN5F1187FB4CCC7,17.99702,Kingston Jamaica,-76.79358,Beenie Man,0.0,230.24281,5,0.446,159.248,4,0.339,Imagination,2006,0,0,0,0,0,0,0,0
7435,SOTAEIP12A6D4F76A5,TRAJTYX128F145AD24,23891,Futurama,ARJTX7M1187FB4CED3,52.88356,England,-1.97406,Be Bop Deluxe,0.0,197.82485,2,0.251,142.88,4,0.372,Between The Worlds,1975,0,0,0,0,0,0,0,0
7436,SOYGIBP12A67020AF7,TRAJTDG128E0792698,15589,Legally Blonde,ARTDQRC1187FB4EFD4,34.05223,Los Angeles CA,-118.24368,Black Eyed Peas  Terry Dexter,0.0,275.04281,7,0.094,103.652,4,0.996,Magic,2000,1,0,0,1,0,0,0,1
7438,SOUDAHM12A58A7B19A,TRAJSNE128F9305CFD,534612,What Does It All Mean? - 1983-2006 Retrospective,ARQ30G91187B9B8C12,,,,Steinski,0.0,169.97832,10,0.533,185.325,4,0.59,Hot Spot (Terrible Love Mix),2003,0,0,0,0,0,0,0,1
7441,SORVORU12AB0183685,TRAJSPE12903C9F712,703020,Dial Me,AR7358P1187B9B6880,41.50075,Nebraska,-99.68095,Lexi,0.0,244.03546,8,0.563,130.052,4,1.0,Dial Me,0,0,0,0,0,0,0,0,0
7444,SOXCEGC12AB018A0BD,TRAJSIX12903CBAE2B,581662,How We Divide the Cake,ARGXJRQ1241B9C5FDE,,,,Charlie Khan,0.0,208.24771,6,0.417,92.55,4,0.596,Beautiful When You're Green,0,0,0,0,0,0,0,0,0
7445,SOYTXMF12AB0179B2C,TRAJSNU128F92F2AC0,438662,Starting Now,ARPTC8L119B340323E,,,,Chuck Wicks,0.0,222.01424,1,1.0,99.124,4,0.104,If We Loved,2008,0,0,0,0,0,0,0,0
7447,SOBIJGQ12A8C131C8F,TRAJSQA128F4263330,282795,L'espoir,ARZBYDY1187FB46DD7,42.54843,Vernet les Bains,2.38596,Cali,0.0,156.55138,4,0.783,127.792,1,0.0,Resistance,2008,0,1,0,0,0,0,0,0
7448,SOCSXBH12A58A78109,TRAJSHB128F92FCC80,485654,Mind Control,ARH9GD41187FB37E0F,,,,Stephen Marley  Damian Marley,0.0,247.17016,9,0.822,165.886,4,1.0,The Traffic Jam,2006,0,0,0,0,0,0,0,0
7449,SOCNFBN12AF72A23AA,TRAJSDQ12903CD481F,591012,Right Now Right Now,ARYF20K1187B9B76BD,33.78779,ORANGE California,-117.85311,George Lopez,0.0,153.49506,7,0.286,118.06,1,0.407,Memories,2001,0,0,0,0,0,0,0,0
7451,SOYNBBT12A8AE46457,TRAJSRH128F425DDC7,280206,Irreemplazable,AR65K7A1187FB4DAA4,,,,Beyoncé,0.0,230.55628,10,0.852,87.992,4,0.152,Irreplaceable (Irreemplazable),2007,0,1,0,0,0,1,0,0
7453,SOSKOHU12AB0184001,TRAJSCE128F92F9AC6,340376,Ultimate Collection,AROCBZZ11E2835D652,,,,Small Faces,0.0,157.46567,9,0.899,125.295,4,0.355,It's Too Late,1966,1,0,0,0,0,1,0,0
7459,SOSNIRJ12A6D4FA0BD,TRAJYRB128F1491A59,50904,Still Got The BluesAfter HoursBlues Alive,AR56P361187B9AC4DB,54.5958,Belfast Northern Ireland,-5.93494,Gary Moore,0.0,304.95302,9,0.762,86.321,4,0.674,Nothing's The Same,1992,1,0,0,1,0,0,0,0
7461,SOJQLZR12AB018909F,TRAJMZL12903CA4807,661435,Doin' My Thing,ARNNM56119B86686EA,,,,Luke Bryan,0.0,192.44363,7,0.577,147.904,4,0.374,What Country Is,2009,0,0,0,0,0,0,0,0
7463,SOWMJNZ12AB017E8CD,TRAJMQE128F9322DDD,500861,Novedades,ARO0R521187B98A2D1,,,,2 Minutos,0.0,179.09506,7,0.384,105.498,4,0.542,Vos No Confiaste,1994,1,0,0,0,0,0,0,0
7464,SOAIJKC12A8C131D6F,TRAJMEL128F4262B4A,282456,Hot Stuff: The Greatest Hits,ARBFDJW1187B9AD27A,30.2676,Austin TX,-97.74298,The Fabulous Thunderbirds,0.0,229.8771,10,0.17,125.676,1,0.013,Why Get Up,1986,1,0,0,0,0,0,0,0
7466,SOLCFZV12A8C131BB7,TRAJGGH128F42679C1,283653,Tales Of The Unexpected,ARSPUHE1187B99DB8A,,,,Frank Marino & Mahogany Rush,0.0,336.79628,2,0.684,139.499,4,0.0,Down_ Down_ Down,0,1,0,0,0,0,0,0,0
7468,SOFLHNX12A8AE4630C,TRAJGGI128F423A12A,186311,1985 Sleng Teng Extravaganza,ARIXGOC1187FB54F4B,,,,John Wayne,0.0,192.70485,1,0.0,160.663,4,0.646,Call The Police,0,0,0,1,0,0,0,0,0
7471,SOUQYAU12AB0181058,TRAJGEC128F9300463,445244,Reggae Hits Vol. 35,ARA7LD41187FB4DC0C,,,,Don Campbell,0.0,223.29424,1,0.035,157.897,4,0.284,Unchain Us,0,0,0,0,0,0,0,0,0
7472,SOHPTTD12A6D4F6FE6,TRAJGCF128F1499E61,55888,Izzy Stradlin And The Ju Ju Hounds,ARZ39UI1187B989289,,,,Izzy Stradlin And The Ju Ju Hounds,0.0,267.65016,7,0.781,150.404,4,0.0,Train Tracks,1992,1,0,0,0,0,0,0,0
7475,SOHOZCG12A8C13EB23,TRAJGCA128F9306CFF,345367,Hey Trouble,ARDPFGP1187B98A58A,59.33217,Stockholm Sweden,18.06243,Concretes,0.0,204.85179,2,0.579,89.676,4,1.0,Souvenirs,2007,0,0,0,0,0,0,0,0
7476,SOZFJLR12A6D4FB512,TRAJGMN128F148C8BD,47326,Orange Colored Sky,ARQQP3Z1187FB5707B,53.55334,Hamburg Germany,9.99245,Bert Kaempfert,0.0,184.31955,5,0.411,118.971,4,0.266,Don't Go,1996,0,0,0,0,0,0,0,0
7482,SOWLAHO12A6701E3D1,TRAJCZE128E0785987,7801,Beneath...Between...Beyond...,ARHRY5S1187B99B96F,32.61436,Alabama,-86.68073,Static-X,0.0,268.06812,1,0.639,129.97,1,0.0,Love Dump (Demo Version),0,1,1,0,0,1,0,0,0
7483,SOYVWTC12A8C135865,TRAJCJT128F4269E0C,284620,The Very Best Of Major Lance,ARCBYJW1187FB51FD8,41.88415,Chicago IL,-87.63241,Major Lance,0.0,141.42649,6,0.781,119.712,1,0.123,Come See,1963,0,0,0,0,0,0,0,0
7488,SONURCP12A58A784D6,TRAJCHY128EF349619,71408,The Complete Mercury Masters,AR25LGJ1187B9B2492,29.42449,San Antonio TX,-98.49462,Sir Douglas Quintet,0.0,193.59302,4,0.818,85.2,4,0.0,She's About A Mover,0,1,1,0,0,0,1,0,0
7491,SOMAFMA12AB0182DB4,TRAJCLY128F930F893,451472,Money Run,AREB22L1187B9A4BCE,,,,Bad Azz,0.0,255.84281,1,0.278,121.871,4,0.915,Ghetto,2003,0,0,0,0,0,0,0,1
7493,SOPESRK12A6D4F8B92,TRAJIIR128F149AE01,56247,Made In Italy,ARQVLQJ1187B98F11F,,,,Mau Mau,0.0,285.1522,10,0.187,182.198,4,0.683,Paseo Colòn,2004,0,0,0,0,0,0,0,0
7495,SORIYMI12AB0185013,TRAJIKY128F932AD73,460878,Kicked And Klawed,AR4IFI31187FB3A953,,,,Cats In Boots,0.0,208.79628,8,0.752,167.142,4,0.0,Shotgun Sally,0,1,0,0,0,0,0,0,0
7498,SOHIWMN12A8C1315B6,TRAJIUK128F42668E6,283059,Firehouse,ARMH10M1187FB4184F,44.50024,Wisconsin,-90.00041,Firehouse,0.0,285.3873,1,0.01,169.866,3,0.306,Rock On The Radio,1990,1,0,0,0,1,0,0,0
7500,SORGAWM12A8C135D4C,TRAJDVT128F4252F37,198441,Weightless,AR35YUO1187B9AD83E,55.8578,Glasgow Scotland,-4.24251,Wet Wet Wet,0.0,222.69342,10,0.763,105.95,4,0.85,Weightless (Demo),0,0,0,0,0,0,0,0,0
7501,SOPQNUE12A8C13DB5A,TRAJDTK128F429FFDF,303109,Legends,ARZVTZN1187FB579D4,32.20049,Galloway Panola County TX,-94.35887,Jim Reeves,0.0,121.73016,11,0.712,151.73,3,0.878,I'd Like To Be,1994,0,0,0,0,0,0,0,0
7502,SOTEZMZ12A8C138355,TRAJDGB128F42882AC,294879,Southernplayalisticadillacmuzik,AR3MSAN1187B98F06B,33.74831,Atlanta GA,-84.39111,OutKast,0.0,366.39302,8,0.444,177.662,4,0.674,Call Of Da Wild,1994,0,0,0,0,0,0,0,1
7503,SOXOMUO12AF72AA7D1,TRAJDHN128F92C2EEF,312343,Michael Jackson: The Ultimate Collection,ARXPPEY1187FB51DF4,,,,Michael Jackson,0.0,281.73016,5,0.345,131.319,4,0.797,Dirty Diana,1987,1,1,0,0,0,1,0,0
7507,SOJMTNS12AB017DA66,TRAJDCS128F92F9236,483980,Produced & Remixed,ARE17W51187FB5381B,51.50632,London,-0.12714,Smart Alex,0.0,543.58159,1,0.433,0.0,3,1.0,Chinz Ninja (Rui Da Silva mix),0,0,0,0,0,0,0,0,0
7509,SOKLUBB12AB0182FDA,TRAJNTJ12903CDB09A,815189,Mr. Wizard,AR7TTS41187B9B42D3,34.36401,Oxford MS,-89.51877,R.L. Burnside,0.0,257.35791,11,0.0,95.56,4,0.0,Over The Hill,1997,0,0,0,0,0,0,0,0
7512,SOVKFKF12A8C14348A,TRAJNXG12903CB474D,667269,Carnal Repercussions,AR2O84Q1187FB5BF74,,,,Salt The Wound,0.0,96.65261,11,0.055,120.502,3,1.0,The Beginning,2008,0,0,0,0,1,0,0,0
7515,SOWDZZQ12A670215BD,TRAJNYU128E07856A5,7133,The Best Of Both Worlds,ARNLO5S1187B9B80CC,34.14778,Pasadena CA,-118.14452,Van Halen,0.0,248.18893,9,0.373,117.954,4,0.0,Can't Stop Lovin' You (Remastered Album Version),0,1,1,0,0,1,0,0,0
7516,SOUPBKQ12AC4689EB8,TRAJNIL12903D15541,792923,Punk of Anagram,AR050VJ1187B9B13A7,,,,Dead Kennedys,0.0,184.94649,2,0.378,108.977,1,0.025,Kill the Poor,1980,1,0,0,0,0,0,0,0
7517,SOQFNLE12A6701F952,TRAJNWY128E078907F,10630,Bright Like Neon Love,ARWD3OC1187FB3A666,-37.814,Melbourne Australia,144.96332,Cut Copy,0.0,312.08444,11,0.541,119.562,4,0.316,Future,2004,1,1,1,0,0,0,0,0
7518,SOEQXWO12AB017D68B,TRAJNYD128F9340A32,129857,The Squid And The Whale,ARLZLMN1187B9AD1CB,42.31256,Boston MA,-71.08868,The Cars,0.0,234.50077,6,0.406,111.319,1,0.985,Drive,1984,1,1,1,0,0,0,0,0
7519,SOGJJMI12A8C133442,TRAJNFU128F4263469,87526,Lennie Tristano Quintet - Live In Toronto 1952,AR77B521187FB4CC70,37.16793,US,-95.84502,Lennie Tristano,0.0,557.68771,7,0.238,89.868,4,0.257,317 East 32nd,0,0,0,0,0,0,0,0,0
7521,SOYCYFG12A81C22BA1,TRAJZPU128F422C1D2,179771,Pendulum,ARWBN9B1187B988B95,48.76767,Stuttgart Germany,9.17192,Eberhard Weber,0.0,279.06567,1,0.546,99.556,3,0.814,Unfinished Self-Portrait,1993,0,0,0,1,0,0,0,0
7522,SOSNQCC12AB0185B62,TRAJZCH128F933D2B7,511256,Devil's Night Out,AR2SMD91187B9B0582,42.35843,Boston MA,-71.05977,Mighty Mighty Bosstones,0.0,168.85506,1,0.333,197.213,1,0.0,Patricia,1989,1,0,0,0,0,0,0,0
7524,SOSDZUS12A8C13AE10,TRAJZLM128F427CEB7,160628,B-Boy Stance,ARCF06I1187B995398,,,,K-OS,0.0,238.23628,7,0.406,97.98,4,0.766,B-Boy Stance,2004,0,1,0,0,0,1,0,1
7526,SOBYHTZ12A8C13363C,TRAJZDD128F425AA57,148757,The Blind Man Saw It All,ARKVMRR122CC3B110A,35.21962,North Carolina,-80.01955,The Booth Brothers,0.0,244.92363,0,1.0,130.98,4,0.428,Through The Eyes Of Faith,0,0,0,0,0,0,0,0,0
7528,SOQGFVA12A8C13AE87,TRAJZIS128F4288E43,296020,The Real Thing: The Jackson 5,ARXPPEY1187FB51DF4,,,,Michael Jackson,0.0,222.37995,11,0.407,187.427,7,0.496,We're Almost There,1975,1,1,0,0,0,1,0,0
7529,SOSCHDW12A8C130FD7,TRAJZWM128F4262BBD,282376,Hot August Nights II,AR40GSU1187FB3AA01,40.6501,Brooklyn NY,-73.94958,Neil Diamond,0.0,172.38159,0,0.864,127.275,4,0.0,Song Sung Blue,1972,1,1,0,0,0,0,1,0
7534,SOJMXXW12A6D4F9DB3,TRAJZYI128F424B412,272276,A Devil's Possessions - Demos & Live 1980-1983,ARB1CNO1187FB4CE93,,,,45 Grave,0.0,163.26485,4,0.258,114.135,1,0.318,Party Time,1989,1,0,0,0,0,0,0,0
7537,SOAXKSW12A8C13E7FA,TRAJZBD128F42A2502,117464,As Cruel As School Children,ARGMGHN1187B9B4213,42.86896,Geneva NY,-76.97774,Gym Class Heroes,0.0,134.922,7,0.278,80.473,3,0.579,Sloppy Love Jingle_ Pt. 3 (Amended Album Version),2006,1,0,0,0,0,0,0,0
7540,SOJOBVT12A6701E062,TRAJPUF128E0784808,2346,The Best Of Rainbow,ARZTSYB1187FB54987,,,,Rainbow,0.0,299.57179,0,0.788,155.999,4,0.168,Can't Happen Here,1981,1,0,0,0,1,0,0,0
7543,SOSBLBE12AC3DFB104,TRAJPCX12903CE8ACB,776175,Well Done Europe,AROJAG11187B9B71A3,51.50632,London,-0.12714,The Chap,0.0,213.89016,7,0.744,120.188,4,0.02,Gimme Legs,2010,1,0,0,0,0,0,0,0
7544,SOJSXXC12A8AE47C35,TRAJPPX128F4259FD4,278874,The Very Best Of,AR7G5I41187FB4CE6C,51.50853,London England,-0.12574,Adam Ant,0.0,203.91138,9,0.642,183.907,4,0.611,Friend Or Foe,1982,1,1,0,0,0,0,0,0
7548,SOHOOXT12A67ADA073,TRAJPIQ128F14819A8,41745,Pieces Of The People We Love,AR3Q48J1187FB55278,,,,The Rapture,0.0,277.02812,1,0.517,119.813,4,1.0,The Devil,2006,1,1,1,0,0,1,0,0
7550,SOMRDBW12A6D4F9F07,TRAJPPJ128F1497140,54401,Alchemy,ARN4MQP1187FB40F7D,,,,Richard Lloyd,0.0,172.77342,9,0.863,159.081,4,0.0,Number Nine (LP Version),1979,1,0,0,0,0,0,0,0
7551,SOYYBVG12AB018B563,TRAJPZH128F93554AA,520471,Voices of Eden,ARDL03L1187B997FBE,,,,Fläskkvartetten  Thåström,0.0,185.80853,5,0.508,130.255,4,0.85,t.k.k.,0,0,0,0,0,0,0,0,0
7552,SOMILKP12A8C1443E9,TRATNKU128F92F60C1,611966,Lost Treasures: Rare And Unreleased,ARJUNZD1187B9A5DAE,34.07292,BEVERLY HILLS California,-118.39981,Herb Alpert And The Tijuana Brass,0.0,176.66567,5,0.512,124.893,4,0.3,Lazy Day,0,0,0,0,1,0,0,0,0
7554,SOASPIG12A6D4F7422,TRATNJH128F1452449,19893,Vana-Va-Ndota,ARFK45R1187B989AA7,,,,Ghorwane,0.0,298.84036,2,0.627,187.46,3,0.189,Nudez,0,0,0,0,0,0,0,0,0
7557,SOEBJPB12AB0188164,TRATNHC12903CFA949,692409,Replay: Carl Smith,ARB1KC91187FB38B13,,,,Carl Smith,0.0,151.24853,2,1.0,110.076,4,0.766,Hey Joe,1993,0,0,0,0,0,0,0,0
7558,SOJJVKE12A8C139252,TRATNMX128F427C2FC,153026,Audio Adrenaline,ARGEZ5E1187FB56F38,,,,Audio Adrenaline,0.0,219.11465,9,0.397,101.241,5,1.0,My God  (Audio Adrenaline Album Version),1992,0,0,0,0,0,0,0,0
7559,SOAPTVO12A8C133113,TRATNNX128F426AA41,284329,Comparsa,AR3Q86S1187B9ADDCF,50.4217,Lille Nord-Pas-de-Calais France,2.9917,Deep Forest,0.0,294.39955,11,0.387,87.001,4,0.862,Green And Blue,1997,0,0,1,0,0,0,1,0
7562,SOODOVP12A6701E939,TRATDKN128E078EDB3,14321,Without Me,ARTH9041187FB43E1F,39.76861,St. Joseph MO,-94.84663,Eminem,0.0,292.25751,1,0.015,174.651,4,0.505,The Way I Am,2000,1,1,0,0,0,1,0,1
7564,SORVFBF12A8AE488AE,TRATDIZ128F4242796,138556,La Extraordinaria Paradoja Del Sonido Quijano,ARAIJG51187B9B97A4,,,,Café Quijano,0.0,255.39873,2,0.056,152.001,4,0.443,En Algún Rincón,1999,0,0,0,0,0,0,0,0
7565,SOXQPRR12AB018091F,TRATDLH128F93384B0,637540,It's Not Me_ It's You (Special Edition),ARKZJ301187FB521B2,27.25251,LDN,86.67168,Lily Allen,0.0,187.24526,3,0.344,132.61,4,0.0,22 (Acoustic),2009,0,1,0,0,0,0,0,0
7567,SOHMODT12A8C13735C,TRATDTH128F4263AAD,94278,20th Century Masters: The Millennium Collection: Best Of Roy Buchanan,AR6HAZT1187FB4A3AA,35.48703,Ozark AR,-93.8277,Roy Buchanan,0.0,329.66485,9,0.952,119.089,3,0.731,Hey Joe,1974,1,1,0,0,0,1,0,0
7568,SOXWQWO12A8C13BF20,TRATDDF128F4294E6A,299880,Kent,AR1SQSG1187B9AC782,59.36661,Eskilstuna Sweden,16.5077,Kent,0.0,222.53669,9,0.576,135.776,3,0.934,Vad två öron klarar,0,1,0,0,0,0,0,0,0
